V_THD_L1_kocos_210,V_THD_L2_kocos_210,V_THD_L3_kocos_210,I_THD_L1_kocos_210,I_THD_L2_kocos_210,I_THD_L3_kocos_210,E_kocos_210,T_kocos_210,P_kocos_210,Q_kocos_210,I_L1_kocos_210,I_L2_kocos_210,I_L3_kocos_210,V_L1_kocos_210,V_L2_kocos_210,V_L3_kocos_210,ChargingEnabled_WL_H,I_Setpoint_WL_H,epoch
3.06706762313843,3.17528796195984,2.98565268516541,30.016752243042,18.028039932251,12.9207849502563,579.908142089844,24.9068336486816,0.00554276466369629,-0.0319255752563477,0.0399551875889301,0.0614642538130283,0.091885045170784,236.75569152832,237.172515869141,237.180694580078,0,0,1695121084575
3.0665545463562,3.14345073699951,2.94478416442871,31.4578285217285,16.2017784118652,13.7302236557007,579.908142089844,24.9039726257324,0.00636623287200928,-0.0324081840515137,0.0416842103004456,0.0759759619832039,0.0856005921959877,236.63981628418,237.028457641602,237.182098388672,0,0,1695121085071
3.0505199432373,3.11099576950073,2.92242240905762,29.4147529602051,19.391092300415,13.8020839691162,579.908142089844,24.9121608734131,0.00609254741668701,-0.0315728187561035,0.0457462407648563,0.0841886550188065,0.0789808258414269,236.638809204102,237.035400390625,237.06037902832,0,0,1695121085586
3.06518888473511,3.12625312805176,2.92242240905762,28.9841136932373,19.391092300415,13.5266895294189,579.908142089844,24.9072113037109,0.00559147930145264,-0.031965539932251,0.043465718626976,0.0828773230314255,0.094136580824852,236.670913696289,237.052459716797,237.044723510742,0,0,1695121086099
3.06518888473511,3.12625312805176,2.94590950012207,28.9841136932373,16.9545402526855,13.4026851654053,579.908142089844,24.9096775054932,0.00597132015228272,-0.0321948623657227,0.0489470474421978,0.0630450993776321,0.0743018612265587,236.703887939453,237.178253173828,237.084945678711,0,0,1695121086593
3.04292130470276,3.1288914680481,2.9501690864563,28.2683048248291,16.1171169281006,14.9809331893921,579.908142089844,24.9068279266357,0.00691737651824951,-0.0322386665344238,0.0399197675287724,0.0901923850178719,0.129675582051277,236.754058837891,237.18034362793,237.15852355957,0,0,1695121087095
3.05045628547668,3.10540223121643,2.9153938293457,32.3233070373535,17.64426612854,13.403977394104,579.908142089844,24.9154052734375,0.00517831707000732,-0.0324272575378418,0.0476303398609161,0.0627834796905518,0.120768219232559,236.78630065918,237.238098144531,237.219619750977,0,0,1695121087604
3.05982398986816,3.11694145202637,2.94038128852844,28.7832851409912,15.13938331604,13.1950597763062,579.908142089844,24.8983612060547,0.0052765645980835,-0.0323522872924805,0.0829929634928703,0.0821476057171822,0.077173076570034,236.742614746094,237.203948974609,237.258361816406,0,0,1695121088108
3.06386399269104,3.12623643875122,2.94038128852844,31.5344390869141,15.13938331604,14.1923933029175,579.908142089844,24.8983917236328,0.00764850902557373,-0.03204541015625,0.067589744925499,0.0780789628624916,0.0785912275314331,236.706848144531,237.207702636719,237.169418334961,0,0,1695121088605
3.04816722869873,3.09093856811523,2.95198726654053,31.4359226226807,20.2627754211426,12.3468160629272,579.908142089844,24.9039726257324,0.00509760904312134,-0.0315714340209961,0.0386879779398441,0.0779674276709557,0.0847994759678841,236.69303894043,237.144332885742,237.154037475586,0,0,1695121089124
3.05319023132324,3.11059808731079,2.93453669548035,30.0620708465576,15.28200340271,14.2102355957031,579.908142089844,24.9087028503418,0.0062024827003479,-0.0316753005981445,0.0453723594546318,0.0633074045181274,0.0927385985851288,236.729904174805,237.118469238281,237.15071105957,0,0,1695121089631
3.04786038398743,3.09573984146118,2.92266416549683,30.1275997161865,15.1894931793213,14.2102355957031,579.908142089844,24.9068355560303,0.00653762197494507,-0.0321238861083984,0.0368735156953335,0.112687982618809,0.0791635513305664,236.781661987305,237.124603271484,237.118850708008,0,0,1695121090137
3.0536527633667,3.1066300868988,2.92266416549683,30.2908630371094,15.1894931793213,13.2837142944336,579.908142089844,24.9068260192871,0.00601412916183472,-0.0330822257995605,0.0370414406061172,0.113927520811558,0.0852257534861565,236.724197387695,237.172744750977,237.161209106445,0,0,1695121090640
3.02144765853882,3.07702541351318,2.9377110004425,30.0194644927979,15.9027147293091,13.0786399841309,579.908142089844,24.8997383117676,0.00658229446411133,-0.03225634765625,0.0417596660554409,0.0796550288796425,0.0771449655294418,236.772125244141,237.157119750977,237.160461425781,0,0,1695121091141
3.01539492607117,3.06582880020142,2.89578986167908,27.9601612091064,18.201847076416,12.7069873809814,579.908142089844,24.9125480651855,0.00577676439285278,-0.0327990493774414,0.0634577721357346,0.0670070722699165,0.0774449929594994,236.758346557617,237.160400390625,237.195068359375,0,0,1695121091647
3.03022623062134,3.08596014976501,2.90924596786499,31.4419803619385,16.2399101257324,13.2484464645386,579.908142089844,24.9083137512207,0.00563526058197022,-0.0330316162109375,0.0621830299496651,0.0634225085377693,0.103632964193821,236.77375793457,237.076599121094,237.191268920898,0,0,1695121092150
3.05907726287842,3.10929799079895,2.90924596786499,30.5012817382813,15.9549083709717,13.1035594940186,579.908142089844,24.9211101531982,0.00596791696548462,-0.0324487991333008,0.0329962745308876,0.0903951898217201,0.0890218615531921,236.77507019043,237.174880981445,237.161514282227,0,0,1695121092662
3.06179714202881,3.11409974098206,2.95422744750977,27.2328052520752,16.2318954467773,13.0550298690796,579.908142089844,24.9068279266357,0.00506009674072266,-0.0317979965209961,0.0661009922623634,0.0785842835903168,0.0878215208649635,236.677322387695,237.092361450195,237.242645263672,0,0,1695121093165
3.05902314186096,3.12244343757629,2.95281362533569,30.0181617736816,17.8765258789063,12.9739952087402,579.908142089844,24.9039726257324,0.00552527332305908,-0.0331747741699219,0.0550061799585819,0.0859250500798225,0.0754536092281342,236.680160522461,237.137481689453,237.181594848633,0,0,1695121093667
3.05904459953308,3.12434697151184,2.96349120140076,30.5983600616455,16.8318214416504,13.8648624420166,579.908142089844,24.9039726257324,0.00510841178894043,-0.0317354469299316,0.0540875121951103,0.0816887319087982,0.116634391248226,236.707458496094,237.082153320312,237.210418701172,0,0,1695121094171
3.06133675575256,3.12515568733215,2.96125316619873,30.1189002990723,17.6095752716064,14.0212450027466,579.908142089844,24.8912582397461,0.0062597279548645,-0.0327081184387207,0.0578240379691124,0.0801356136798859,0.0814742147922516,236.721405029297,237.127868652344,237.167739868164,0,0,1695121094663
3.03944730758667,3.10776233673096,2.96125316619873,27.1804599761963,17.6095752716064,14.0212450027466,579.908142089844,24.9012336730957,0.00650681781768799,-0.0315479278564453,0.0488453023135662,0.0832842960953712,0.0833112746477127,236.806289672852,237.222122192383,237.204406738281,0,0,1695121095185
3.05236959457397,3.11871981620789,2.95141744613647,27.6439571380615,17.5027446746826,13.4144697189331,579.908142089844,24.9068222045898,0.00630893421173096,-0.0321958503723145,0.03401780128479,0.0937112420797348,0.0715102106332779,236.787155151367,237.197860717773,237.27262878418,0,0,1695121095675
3.04961585998535,3.11863255500793,2.95032835006714,30.1962280273437,17.5027446746826,13.4144697189331,579.908142089844,24.9068279266357,0.00597240829467773,-0.0328939437866211,0.0490338504314423,0.0588164441287518,0.0852884873747826,236.857681274414,237.172012329102,237.231903076172,0,0,1695121096183
3.03357195854187,3.11271977424622,2.95032835006714,27.0775947570801,17.5361557006836,13.0449209213257,579.908142089844,24.9054660797119,0.00579472732543945,-0.032525463104248,0.0369493886828423,0.0600485019385815,0.0752552151679993,236.830596923828,237.262481689453,237.271423339844,0,0,1695121096698
3.03537797927856,3.09663271903992,2.92666006088257,28.3671321868896,17.5895309448242,14.2209587097168,579.908142089844,24.9096794128418,0.00632078981399536,-0.0329113807678223,0.0675505101680756,0.124089956283569,0.0890700593590736,236.832855224609,237.203414916992,237.25407409668,0,0,1695121097193
3.03429889678955,3.11517477035522,2.93327474594116,28.9768314361572,17.3667068481445,13.387246131897,579.908142089844,24.9039726257324,0.00669448566436768,-0.0328542251586914,0.0564277097582817,0.069344162940979,0.121797695755959,236.850997924805,237.256393432617,237.251449584961,0,0,1695121097702
3.02375173568726,3.09625768661499,2.92242479324341,28.2075042724609,17.2374477386475,13.7143402099609,579.908142089844,24.8983497619629,0.00575357818603516,-0.031905517578125,0.0325796417891979,0.0681964159011841,0.10304618626833,236.807708740234,237.161926269531,237.261276245117,0,0,1695121098215
3.03676962852478,3.10117888450623,2.92920446395874,27.8350868225098,18.5249462127686,13.4001092910767,579.908142089844,24.8997421264648,0.00682336664199829,-0.0314582233428955,0.0410030633211136,0.0925725698471069,0.082419365644455,236.795669555664,237.210891723633,237.189254760742,0,0,1695121098732
3.03018498420715,3.10596609115601,2.92920446395874,29.7880115509033,18.5249462127686,13.4001092910767,579.908142089844,24.8920745849609,0.00575119495391846,-0.032366584777832,0.0715133100748062,0.0650495439767838,0.0766451880335808,236.752059936523,237.1181640625,237.210632324219,0,0,1695121099246
3.02277421951294,3.11313915252686,2.91439366340637,28.2023792266846,16.2084789276123,12.4454936981201,579.908142089844,24.8955173492432,0.00486758518218994,-0.0328405380249023,0.0811978206038475,0.0730908215045929,0.0815694704651833,236.767593383789,237.151138305664,237.177688598633,0,0,1695121099753
3.01762175559998,3.10590505599976,2.9148542881012,31.3904190063477,16.5441551208496,12.7701025009155,579.908142089844,24.8955173492432,0.00646583366394043,-0.0328989906311035,0.0422091856598854,0.0670387148857117,0.075952559709549,236.87939453125,237.216827392578,237.173538208008,0,0,1695121100250
3.02522158622742,3.1214165687561,2.9229884147644,27.4999847412109,17.7430591583252,15.4193983078003,579.908142089844,24.9003429412842,0.00620054197311401,-0.032752685546875,0.0545124597847462,0.0608459860086441,0.112628869712353,236.876220703125,237.248184204102,237.214019775391,0,0,1695121100763
3.02760887145996,3.10736274719238,2.91703057289124,29.7773399353027,17.8329772949219,13.5375528335571,579.908142089844,24.8997344970703,0.00623929119110107,-0.0315028743743896,0.0669689923524857,0.0930354297161103,0.122266992926598,236.8623046875,237.225372314453,237.214813232422,0,0,1695121101279
3.05492281913757,3.1379725933075,2.94923233985901,30.8009185791016,18.1665287017822,12.7650146484375,579.908142089844,24.8997344970703,0.00680411863327026,-0.0317933464050293,0.0421761609613895,0.0866968631744385,0.0880878791213036,236.830993652344,237.266647338867,237.22639465332,0,0,1695121101782
3.03482294082642,3.10546445846558,2.93685269355774,30.7236766815186,18.9049415588379,13.2737073898315,579.908142089844,24.9096984863281,0.00628807592391968,-0.0319000129699707,0.0495805591344833,0.0634079501032829,0.0725849494338036,236.875961303711,237.257232666016,237.232467651367,0,0,1695121102288
3.04355955123901,3.11518216133118,2.92432761192322,29.5129947662353,18.1468391418457,13.9094724655151,579.908142089844,24.9068336486816,0.00700195980072022,-0.0308307285308838,0.0430004335939884,0.089989610016346,0.0740203782916069,236.903167724609,237.277709960937,237.228912353516,0,0,1695121102788
3.02680325508118,3.11445808410645,2.92211556434631,28.2247714996338,16.5128517150879,13.9094724655151,579.908142089844,24.8997383117676,0.00475917148590088,-0.032130859375,0.0670930817723274,0.0999946817755699,0.0825453922152519,236.83757019043,237.180313110352,237.229110717773,0,0,1695121103305
3.03599619865417,3.10699534416199,2.92144536972046,29.7883892059326,17.4161186218262,13.4163265228271,579.908142089844,24.8997421264648,0.0065717396736145,-0.0321498260498047,0.034702479839325,0.0682024881243706,0.0867393985390663,236.784759521484,237.221649169922,237.167343139648,0,0,1695121103808
3.03773903846741,3.11624217033386,2.93462944030762,29.8544654846191,16.9698715209961,13.0197610855103,579.908142089844,24.8758678436279,0.00623686027526856,-0.0323813247680664,0.0380140542984009,0.059168916195631,0.0914283022284508,236.788650512695,237.234008789062,237.189147949219,0,0,1695121104309
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121104808
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121105315
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121105811
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121106314
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121106818
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121107319
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121107817
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121108326
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121108826
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121109352
3.05048155784607,3.12698268890381,2.94583010673523,28.9923400878906,16.7594127655029,12.8813982009888,579.908142089844,24.9062404632568,0.00625389099121094,-0.0332394790649414,0.039715189486742,0.109011717140675,0.119490370154381,236.793334960937,237.26383972168,237.188461303711,0,0,1695121109847
3.03212308883667,3.10738849639893,2.91895031929016,31.1315803527832,17.307502746582,14.0402479171753,579.908142089844,24.8950977325439,0.00689707326889038,-0.0317870330810547,0.0540929362177849,0.0737814977765083,0.115657448768616,236.94206237793,237.241790771484,237.331878662109,0,0,1695121110368
3.03299283981323,3.12056660652161,2.92133069038391,27.5995426177978,17.5952053070068,13.3953790664673,579.908142089844,24.8997287750244,0.00520248556137085,-0.0318390579223633,0.0410090163350105,0.0565588511526585,0.0865758135914803,236.913528442383,237.326461791992,237.313858032227,0,0,1695121110879
3.01153159141541,3.08656358718872,2.90062046051025,27.7926807403564,17.5355434417725,12.6915884017944,579.908142089844,24.8955020904541,0.00577166414260864,-0.0315207500457764,0.0398831926286221,0.0685916766524315,0.0713959559798241,236.928512573242,237.347518920898,237.330276489258,0,0,1695121111375
3.02029180526733,3.10988545417786,2.90461182594299,31.7035102844238,16.5065174102783,12.6781196594238,579.908142089844,24.8997383117676,0.00677755165100098,-0.0318795757293701,0.0449548438191414,0.0731519013643265,0.0802125483751297,236.892822265625,237.327789306641,237.278442382812,0,0,1695121111885
3.01943302154541,3.09843349456787,2.89592695236206,28.4347686767578,16.5970153808594,13.9147462844849,579.908142089844,24.9039726257324,0.00606315422058106,-0.0327066078186035,0.0505111180245876,0.0962884575128555,0.077569879591465,236.868469238281,237.170959472656,237.224075317383,0,0,1695121112375
3.00858640670776,3.10147094726562,2.90009045600891,29.5831718444824,16.6169509887695,13.3227615356445,579.908142089844,24.891284942627,0.00602005195617676,-0.0319048919677734,0.0530791245400906,0.0740323141217232,0.0846273377537727,236.942947387695,237.382217407227,237.345413208008,0,0,1695121112886
3.01581835746765,3.08885669708252,2.89993453025818,30.288610458374,16.3360042572021,12.4363660812378,579.908142089844,24.9000511169434,0.00681449460983276,-0.0332653045654297,0.105768837034702,0.067701131105423,0.140356183052063,236.919860839844,237.346832275391,237.307846069336,0,0,1695121113402
3.00836610794067,3.08900904655457,2.89072299003601,29.903434753418,17.1553249359131,14.418080329895,579.908142089844,24.8997325897217,0.00553109407424927,-0.0320457534790039,0.0570006892085075,0.0624220333993435,0.0894571021199226,236.844787597656,237.304748535156,237.288345336914,0,0,1695121113904
3.04502725601196,3.11884021759033,2.93288540840149,30.4547309875488,18.2543640136719,14.1728563308716,579.908142089844,24.8997478485107,0.00589557552337646,-0.0308299522399902,0.0672682523727417,0.0922418162226677,0.0815828964114189,236.894805908203,237.320404052734,237.276077270508,0,0,1695121114406
3.0352885723114,3.10711312294006,2.92279934883118,29.2151489257812,18.0638751983643,13.0606288909912,579.908142089844,24.9054622650146,0.00608539152145386,-0.0322299499511719,0.0956964194774628,0.0755834504961968,0.0906136929988861,236.771087646484,237.297836303711,237.264205932617,0,0,1695121114919
3.03029274940491,3.0987811088562,2.91518306732178,33.407600402832,18.0487842559814,12.5276374816895,579.908142089844,24.8997268676758,0.00674213695526123,-0.0315263843536377,0.0395377911627293,0.0716628432273865,0.087805762887001,236.801696777344,237.280364990234,237.219772338867,0,0,1695121115437
