V_THD_L1_kocos_200,V_THD_L2_kocos_200,V_THD_L3_kocos_200,I_THD_L1_kocos_200,I_THD_L2_kocos_200,I_THD_L3_kocos_200,E_kocos_200,T_kocos_200,P_kocos_200,Q_kocos_200,I_L1_kocos_200,I_L2_kocos_200,I_L3_kocos_200,V_L1_kocos_200,V_L2_kocos_200,V_L3_kocos_200,ConnectorType_ID2,STATE_ID2,ChargeState_ID2,SoC_ID2,Capacity_EV_ID2,Output_Voltage_ID2,Output_Current_ID2,Output_Power_ID2,AC_Power_set_ID2,ConnectorType_ID3,STATE_ID3,ChargeState_ID3,SoC_ID3,Capacity_EV_ID3,Output_Voltage_ID3,Output_Current_ID3,Output_Power_ID3,AC_Power_set_ID3,ConnectorType_ID4,STATE_ID4,ChargeState_ID4,Output_Voltage_ID4,Output_Current_ID4,Output_Power_ID4,AC_Power_set_ID4,epoch
2.79500198364258,2.81244540214539,2.62265920639038,40.3153114318848,17.9111461639404,34.7023468017578,636.21875,23.4651107788086,0.0417302169799805,-0.138997955322266,0.457159072160721,0.181420534849167,0.103473730385304,235.267684936523,235.585418701172,235.215911865234,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0101904785260558,0,0,1695628489588
2.81185388565063,2.82378315925598,2.63789176940918,41.224609375,17.613826751709,35.350399017334,636.21875,23.4766063690186,0.0400317077636719,-0.139419464111328,0.461431533098221,0.189371645450592,0.109580144286156,235.31379699707,235.635879516602,235.264007568359,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,8.25999956578016e-06,0,1695628490097
2.81069231033325,2.8243510723114,2.65143322944641,41.484317779541,17.6210536956787,35.8020782470703,636.21875,23.4651107788086,0.0415048866271973,-0.138878082275391,0.460919857025147,0.187754482030869,0.12065040320158,235.219528198242,235.538925170898,235.236953735352,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,8.25999956578016e-06,0,1695628490596
2.81069231033325,2.8243510723114,2.65143322944641,41.484317779541,17.6210536956787,35.8020782470703,636.21875,23.4651107788086,0.0415048866271973,-0.138878082275391,0.460919857025147,0.187754482030869,0.12065040320158,235.219528198242,235.538925170898,235.236953735352,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.010125981643796,1.65199991315603e-05,0,1695628491109
2.79913353919983,2.82227253913879,2.62959980964661,40.5842094421387,17.714448928833,35.2795791625977,636.21875,23.4727687835693,0.0424752540588379,-0.140009948730469,0.459339588880539,0.182090476155281,0.0939520597457886,235.206329345703,235.5498046875,235.149108886719,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.010125981643796,1.65199991315603e-05,0,1695628491612
2.82513546943665,2.82780933380127,2.6559362411499,40.6379165649414,17.8051319122314,35.7028770446777,636.21875,23.4727764129639,0.0411085510253906,-0.139443634033203,0.453618139028549,0.191028863191605,0.0974232852458954,235.217193603516,235.551467895508,235.243865966797,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00999698787927628,8.25999956578016e-06,0,1695628492116
2.82513546943665,2.82780933380127,2.6559362411499,40.6379165649414,17.8051319122314,35.7028770446777,636.21875,23.4727764129639,0.0411085510253906,-0.139443634033203,0.453618139028549,0.191028863191605,0.0974232852458954,235.217193603516,235.551467895508,235.243865966797,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00999698787927628,8.25999956578016e-06,0,1695628492623
2.8149082660675,2.82726335525513,2.64967250823975,41.5417289733887,18.1616973876953,35.3625297546387,636.21875,23.4766063690186,0.0425645942687988,-0.140848556518555,0.457840293645859,0.224427759647369,0.118498995900154,235.216461181641,235.553863525391,235.26335144043,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102872233837843,1.65199991315603e-05,0,1695628493124
2.81769037246704,2.83035326004028,2.65243029594421,40.8532638549805,17.7937049865723,35.4004287719727,636.21875,23.4727687835693,0.0417964515686035,-0.138983764648438,0.457411348819733,0.18288066983223,0.105977654457092,235.265472412109,235.613571166992,235.2861328125,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102872233837843,1.65199991315603e-05,0,1695628493630
2.81769037246704,2.83035326004028,2.65243029594421,40.8532638549805,17.7937049865723,35.4004287719727,636.21875,23.4727687835693,0.0417964515686035,-0.138983764648438,0.457411348819733,0.18288066983223,0.105977654457092,235.265472412109,235.613571166992,235.2861328125,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0100614847615361,0,0,1695628494138
2.81730437278748,2.83347105979919,2.63373351097107,40.5342216491699,17.6270179748535,35.2997360229492,636.21875,23.4766063690186,0.0414845504760742,-0.139421890258789,0.462998509407043,0.187425971031189,0.109407253563404,235.182601928711,235.523315429687,235.176834106445,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0100614847615361,0,0,1695628494642
2.81730437278748,2.83347105979919,2.63373351097107,40.5342216491699,17.6270179748535,35.2997360229492,636.21875,23.4766063690186,0.0414845504760742,-0.139421890258789,0.462998509407043,0.187425971031189,0.109407253563404,235.182601928711,235.523315429687,235.176834106445,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103839682415128,1.65199991315603e-05,0,1695628495150
2.81713485717773,2.83371639251709,2.62806582450867,40.4281005859375,17.9759273529053,35.2997283935547,636.21875,23.4727668762207,0.0418301162719727,-0.139755355834961,0.459548592567444,0.188131481409073,0.10672377794981,235.280715942383,235.628509521484,235.244171142578,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103839682415128,1.65199991315603e-05,0,1695628495651
2.82635545730591,2.84575366973877,2.65312099456787,41.071647644043,17.6890335083008,35.6741065979004,636.21875,23.4689350128174,0.0411176261901855,-0.138721221923828,0.457400321960449,0.185955166816711,0.0946686938405037,235.126647949219,235.532073974609,235.155700683594,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,1.65199991315603e-05,0,1695628496158
2.83407545089722,2.84872317314148,2.66966724395752,41.1380424499512,17.9350681304932,36.0056495666504,636.21875,23.4766063690186,0.0419192276000977,-0.138830291748047,0.456271439790726,0.198257997632027,0.110957317054272,235.064453125,235.40217590332,235.04817199707,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,1.65199991315603e-05,0,1695628496663
2.83407545089722,2.84872317314148,2.66966724395752,41.1380424499512,17.9350681304932,36.0056495666504,636.21875,23.4766063690186,0.0419192276000977,-0.138830291748047,0.456271439790726,0.198257997632027,0.110957317054272,235.064453125,235.40217590332,235.04817199707,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103194713592529,8.25999956578016e-06,0,1695628497178
2.81271457672119,2.83441948890686,2.63779807090759,40.4526290893555,17.6697902679443,35.8082695007324,636.21875,23.472785949707,0.0414924697875977,-0.1391123046875,0.455874919891357,0.186974048614502,0.108139887452126,235.110443115234,235.47981262207,235.146621704102,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103194713592529,8.25999956578016e-06,0,1695628497683
2.82036662101746,2.83150291442871,2.64161539077759,40.5679397583008,17.7176895141602,35.5792388916016,636.21875,23.4766063690186,0.0414917907714844,-0.138732971191406,0.45476832985878,0.181706681847572,0.119809687137604,235.145706176758,235.513778686523,235.188934326172,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00988411903381348,8.25999956578016e-06,0,1695628498190
2.82036662101746,2.83150291442871,2.64161539077759,40.5679397583008,17.7176895141602,35.5792388916016,636.21875,23.4766063690186,0.0414917907714844,-0.138732971191406,0.45476832985878,0.181706681847572,0.119809687137604,235.145706176758,235.513778686523,235.188934326172,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00988411903381348,8.25999956578016e-06,0,1695628498689
2.84344434738159,2.83977079391479,2.67165279388428,40.4220390319824,17.5200004577637,36.4991874694824,636.21875,23.4766063690186,0.0418146362304688,-0.139255477905273,0.456585556268692,0.189657986164093,0.100696787238121,235.158935546875,235.490386962891,235.185317993164,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00970675330609083,0,0,1695628499194
2.83725833892822,2.84139013290405,2.66318702697754,40.5149650573731,17.6754512786865,36.3365173339844,636.21875,23.465124130249,0.0414504814147949,-0.138701507568359,0.458057582378387,0.179366260766983,0.105987533926964,235.19352722168,235.484817504883,235.185333251953,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00970675330609083,0,0,1695628499702
2.83725833892822,2.84139013290405,2.66318702697754,40.5149650573731,17.6754512786865,36.3365173339844,636.21875,23.465124130249,0.0414504814147949,-0.138701507568359,0.458057582378387,0.179366260766983,0.105987533926964,235.19352722168,235.484817504883,235.185333251953,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,1.65199991315603e-05,0,1695628500216
2.85123062133789,2.85494112968445,2.67345952987671,41.4969596862793,17.8023471832275,35.4082870483398,636.21875,23.4766063690186,0.0417971038818359,-0.138747482299805,0.45912316441536,0.18505671620369,0.128640308976173,235.12841796875,235.437469482422,235.157730102539,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,1.65199991315603e-05,0,1695628500722
2.85123062133789,2.85494112968445,2.67345952987671,41.4969596862793,17.8023471832275,35.4082870483398,636.21875,23.4766063690186,0.0417971038818359,-0.138747482299805,0.45912316441536,0.18505671620369,0.128640308976173,235.12841796875,235.437469482422,235.157730102539,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,1.65199991315603e-05,0,1695628501229
2.84156632423401,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102227265015244,1.65199991315603e-05,0,1695628501730
2.84156632423401,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102549754083157,0,0,1695628502236
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102549754083157,0,0,1695628502740
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.009932491928339,1.65199991315603e-05,0,1695628503241
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.009932491928339,1.65199991315603e-05,0,1695628503754
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0101904785260558,8.25999956578016e-06,0,1695628504262
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0101904785260558,8.25999956578016e-06,0,1695628504765
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00996473990380764,2.47799996286631e-05,0,1695628505269
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00996473990380764,2.47799996286631e-05,0,1695628505769
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00977125018835068,1.65199991315603e-05,0,1695628506280
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00977125018835068,1.65199991315603e-05,0,1695628506789
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.010125981643796,2.47799996286631e-05,0,1695628507293
2.85406732559204,2.84174203872681,2.6643340587616,40.8489799499512,17.8799285888672,36.0872192382813,636.21875,23.4766063690186,0.0403240623474121,-0.139746673583984,0.455611944198608,0.182622835040092,0.107330493628979,235.247207641602,235.561309814453,235.22380065918,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.010125981643796,2.47799996286631e-05,0,1695628507809
2.91478371620178,2.91032004356384,2.71692657470703,41.0500335693359,18.5591259002686,37.3243064880371,636.21875,23.4727745056152,0.0413903846740723,-0.138785003662109,0.464324682950974,0.182978913187981,0.0970227718353272,235.18278503418,235.508728027344,235.190856933594,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.009932491928339,8.25999956578016e-06,0,1695628508304
2.89443349838257,2.91032004356384,2.71692657470703,41.0500335693359,18.5591259002686,37.3243064880371,636.21875,23.4727745056152,0.0413903846740723,-0.138785003662109,0.464324682950974,0.182978913187981,0.0970227718353272,235.18278503418,235.508728027344,235.190856933594,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.009932491928339,8.25999956578016e-06,0,1695628508814
2.89443349838257,2.89543056488037,2.71656584739685,41.1181907653809,18.365650177002,35.2174835205078,636.21875,23.4766063690186,0.0418866577148437,-0.139567016601563,0.457554429769516,0.185118064284325,0.120584644377232,235.206527709961,235.563430786133,235.224884033203,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103355962783098,8.25999956578016e-06,0,1695628509330
2.88635897636414,2.89543056488037,2.71656584739685,41.1181907653809,18.365650177002,35.2174835205078,636.21875,23.4766063690186,0.0418866577148437,-0.139567016601563,0.457554429769516,0.185118064284325,0.120584644377232,235.206527709961,235.563430786133,235.224884033203,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103355962783098,8.25999956578016e-06,0,1695628509831
2.89256811141968,2.89609742164612,2.70704674720764,40.7103157043457,18.9360065460205,35.506031036377,636.21875,23.4766063690186,0.0422152671813965,-0.140406829833984,0.463265895843506,0.183991178870201,0.105243258178234,235.154876708984,235.394149780273,235.097915649414,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0101904785260558,8.25999956578016e-06,0,1695628510338
2.89394855499268,2.89351797103882,2.72239828109741,40.7980613708496,18.6469497680664,35.0385665893555,636.21875,23.4766063690186,0.0410017776489258,-0.139241348266602,0.459735542535782,0.201424166560173,0.102051466703415,235.100845336914,235.471740722656,235.156845092773,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0101904785260558,8.25999956578016e-06,0,1695628510848
2.8671510219574,2.87321782112122,2.69961929321289,40.6288833618164,18.1132717132568,35.5686378479004,636.21875,23.4766063690186,0.0420300445556641,-0.139498321533203,0.455824941396713,0.180392846465111,0.111844211816788,235.105010986328,235.453643798828,235.116302490234,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103355962783098,0,0,1695628511354
2.8671510219574,2.87321782112122,2.69961929321289,40.6288833618164,18.1132717132568,35.5686378479004,636.21875,23.4766063690186,0.0420300445556641,-0.139498321533203,0.455824941396713,0.180392846465111,0.111844211816788,235.105010986328,235.453643798828,235.116302490234,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103355962783098,0,0,1695628511851
2.87413048744202,2.87731194496155,2.70235180854797,41.1581573486328,18.3128433227539,36.7624206542969,636.21875,23.4766063690186,0.0417991218566895,-0.139133087158203,0.456426054239273,0.18320320546627,0.0957772508263588,235.00390625,235.32633972168,235.028503417969,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0101904785260558,1.65199991315603e-05,0,1695628512366
2.87413048744202,2.87731194496155,2.70235180854797,41.1581573486328,18.3128433227539,36.7624206542969,636.21875,23.4766063690186,0.0417991218566895,-0.139133087158203,0.456426054239273,0.18320320546627,0.0957772508263588,235.00390625,235.32633972168,235.028503417969,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0101904785260558,1.65199991315603e-05,0,1695628512858
2.85676765441895,2.86886858940125,2.68362927436829,41.3313102722168,17.6878643035889,35.6102638244629,636.21875,23.480842590332,0.0414709777832031,-0.139472442626953,0.45377779006958,0.191895887255669,0.105479530990124,235.079208374023,235.427856445312,235.096008300781,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00983574613928795,1.65199991315603e-05,0,1695628513366
2.86447167396545,2.8630268573761,2.69996500015259,40.8628044128418,18.030517578125,34.9972381591797,636.21875,23.4766063690186,0.0416817169189453,-0.139955368041992,0.459737956523895,0.185401231050491,0.0999645963311195,235.051635742187,235.36100769043,235.088485717773,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00983574613928795,1.65199991315603e-05,0,1695628513873
2.84482026100159,2.84483313560486,2.66479301452637,40.5887336730957,17.7363586425781,34.9478225708008,636.21875,23.4766063690186,0.0412044830322266,-0.141194671630859,0.463473707437515,0.183004647493362,0.10142108798027,235.039825439453,235.40544128418,235.024795532227,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00998086389154196,2.47799996286631e-05,0,1695628514386
2.85140681266785,2.85922837257385,2.68933534622192,40.8962593078613,18.0054111480713,35.7765846252441,636.21875,23.4766063690186,0.0426167602539063,-0.13988720703125,0.457263737916946,0.197779029607773,0.101106025278568,234.929306030273,235.302551269531,234.970153808594,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00998086389154196,2.47799996286631e-05,0,1695628514901
2.86113667488098,2.86913084983826,2.68422412872314,41.4100036621094,17.9847621917725,34.366382598877,636.21875,23.4766063690186,0.0421281661987305,-0.137610702514648,0.456050664186478,0.190092042088509,0.114463672041893,234.937698364258,235.28971862793,234.926071166992,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103033473715186,1.65199991315603e-05,0,1695628515404
2.86113667488098,2.86913084983826,2.68422412872314,41.4100036621094,17.9847621917725,34.366382598877,636.21875,23.4766063690186,0.0421281661987305,-0.137610702514648,0.456050664186478,0.190092042088509,0.114463672041893,234.937698364258,235.28971862793,234.926071166992,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0103033473715186,1.65199991315603e-05,0,1695628515912
2.9567883014679,2.96377921104431,2.78368234634399,40.7296257019043,18.4398593902588,37.6918792724609,636.21875,23.477424621582,0.0397319831848145,-0.138518249511719,0.461028069257736,0.184107825160027,0.110429130494595,234.812210083008,235.09521484375,234.808166503906,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102388504892588,1.65199991315603e-05,0,1695628516424
2.93820714950562,2.96336627006531,2.78008985519409,40.4709053039551,18.6014671325684,36.4664840698242,636.21875,23.4808254241943,0.04150830078125,-0.139883163452148,0.464502364397049,0.181734547019005,0.113405779004097,234.848968505859,235.156036376953,234.756942749023,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.0102388504892588,1.65199991315603e-05,0,1695628516930
2.93820714950562,2.96336627006531,2.78008985519409,40.4709053039551,18.6014671325684,36.4664840698242,636.21875,23.4808254241943,0.04150830078125,-0.139883163452148,0.464502364397049,0.181734547019005,0.113405779004097,234.848968505859,235.156036376953,234.756942749023,1,0,0,0,0,0,0,0,0,2,7,4,10.1,2.6,0,0,0,0,0,1,0,0,0.00981962215155363,1.65199991315603e-05,0,1695628517465
